,puiss_max,masse_ordma_min,Marque,Carburant,Carrosserie,boite,gamme2
9334,320.0,2010,29,0,0,0,2
9335,320.0,2010,29,0,0,0,2
9336,320.0,2010,29,0,0,0,2
9340,320.0,2075,29,0,0,0,2
9341,320.0,2075,29,0,0,0,2
9344,320.0,2075,29,0,0,0,2
9345,320.0,2075,29,0,0,0,2
9346,320.0,2075,29,0,0,0,2
9356,320.0,2140,29,0,0,0,2
9357,320.0,2140,29,0,0,0,2
9364,335.0,1995,29,0,0,0,2
9365,335.0,1995,29,0,0,0,2
9366,335.0,1995,29,0,0,0,2
9367,335.0,1995,29,0,0,0,2
9376,335.0,2015,29,0,0,0,2
9377,335.0,2015,29,0,0,0,2
9378,335.0,2015,29,0,0,0,2
9379,335.0,2015,29,0,0,0,2
9400,380.0,2210,29,0,0,0,2
9402,380.0,2210,29,0,0,0,2
9416,400.0,2120,29,0,0,0,2
9418,420.0,2120,29,0,0,0,2
9420,400.0,2170,29,0,0,0,2
9424,420.0,2170,29,0,0,0,2
9428,463.0,2275,29,0,0,0,2
9436,225.0,1685,29,0,2,0,2
9438,225.0,1685,29,0,2,0,2
9440,225.0,1685,29,0,2,0,2
9456,320.0,1785,29,0,2,0,2
9458,320.0,1785,29,0,2,0,2
9464,395.0,1845,29,0,2,0,2
9466,415.0,1845,29,0,2,0,2
9468,463.0,1950,29,0,2,0,2
9470,135.0,1435,29,0,2,1,5
9471,135.0,1435,29,0,2,1,5
9472,135.0,1435,29,0,2,1,5
9478,135.0,1470,29,0,2,0,5
9479,135.0,1470,29,0,2,0,5
9480,135.0,1470,29,0,2,0,5
9486,150.0,1570,29,1,2,1,5
9490,150.0,1570,29,1,2,1,5
9502,150.0,1590,29,1,2,0,5
9508,150.0,1590,29,1,2,0,5
9526,150.0,1475,29,0,2,1,5
9527,150.0,1475,29,0,2,1,5
9532,150.0,1500,29,0,2,0,5
9533,150.0,1500,29,0,2,0,5
9554,225.0,1540,29,0,2,0,5
9558,310.0,1610,29,0,2,0,5
9560,115.0,2586,29,0,5,0,3
9561,95.0,2065,29,1,5,1,3
9562,95.0,2076,29,1,5,1,3
9563,95.0,2186,29,1,5,1,3
9564,95.0,2065,29,1,5,1,3
9565,95.0,2076,29,1,5,1,3
9566,95.0,2186,29,1,5,1,3
9567,95.0,2065,29,1,5,1,3
9568,95.0,2076,29,1,5,1,3
9569,95.0,2186,29,1,5,1,3
9570,95.0,2065,29,1,5,0,3
9571,95.0,2076,29,1,5,0,3
9572,95.0,2186,29,1,5,0,3
9573,95.0,2065,29,1,5,0,3
9574,95.0,2076,29,1,5,0,3
9575,95.0,2186,29,1,5,0,3
9576,95.0,2065,29,1,5,0,3
9577,95.0,2076,29,1,5,0,3
9578,95.0,2186,29,1,5,0,3
9579,95.0,1983,29,1,5,1,3
9582,95.0,1983,29,1,5,1,3
9585,95.0,1983,29,1,5,1,3
9588,95.0,1983,29,1,5,0,3
9591,95.0,1983,29,1,5,0,3
9594,95.0,1983,29,1,5,0,3
9600,95.0,2356,29,1,5,1,3
9604,95.0,2356,29,1,5,1,3
9608,95.0,2356,29,1,5,1,3
9612,95.0,2356,29,1,5,0,3
9616,95.0,2356,29,1,5,0,3
9620,95.0,2356,29,1,5,0,3
9777,95.0,2586,29,1,5,1,3
9782,95.0,2586,29,1,5,1,3
9787,95.0,2586,29,1,5,1,3
9792,95.0,2586,29,1,5,0,3
9797,95.0,2586,29,1,5,0,3
9802,95.0,2586,29,1,5,0,3
9833,120.0,2065,29,1,5,1,3
9834,120.0,2076,29,1,5,1,3
9835,120.0,2186,29,1,5,1,3
9836,120.0,2065,29,1,5,1,3
9837,120.0,2076,29,1,5,1,3
9838,120.0,2186,29,1,5,1,3
9839,120.0,2065,29,1,5,0,3
9840,120.0,2076,29,1,5,0,3
9841,120.0,2186,29,1,5,0,3
9842,120.0,2065,29,1,5,0,3
9843,120.0,2076,29,1,5,0,3
9844,120.0,2186,29,1,5,0,3
9845,120.0,1983,29,1,5,1,3
9848,120.0,1983,29,1,5,1,3
9851,120.0,1983,29,1,5,0,3
9854,120.0,1983,29,1,5,0,3
9860,120.0,2356,29,1,5,1,3
9864,120.0,2356,29,1,5,1,3
9868,120.0,2356,29,1,5,0,3
9872,120.0,2356,29,1,5,0,3
9989,120.0,2586,29,1,5,1,3
9994,120.0,2586,29,1,5,1,3
9999,120.0,2586,29,1,5,0,3
10004,120.0,2586,29,1,5,0,3
10026,95.0,2029,29,1,5,1,3
10029,95.0,2029,29,1,5,1,3
10032,95.0,2029,29,1,5,1,3
10035,95.0,2029,29,1,5,0,3
10038,95.0,2029,29,1,5,0,3
10041,95.0,2029,29,1,5,0,3
10044,95.0,1976,29,1,5,1,3
10047,95.0,1976,29,1,5,1,3
10050,95.0,1976,29,1,5,1,3
10053,95.0,1976,29,1,5,0,3
10056,95.0,1976,29,1,5,0,3
10059,95.0,1976,29,1,5,0,3
10298,120.0,2029,29,1,5,1,3
10301,120.0,2029,29,1,5,1,3
10304,120.0,2029,29,1,5,0,3
10307,120.0,2029,29,1,5,0,3
10310,120.0,1976,29,1,5,1,3
10313,120.0,1976,29,1,5,1,3
10316,120.0,1976,29,1,5,0,3
10319,120.0,1976,29,1,5,0,3
10490,95.0,2586,29,1,5,0,3
10492,95.0,2586,29,1,5,0,3
10498,95.0,2402,29,1,5,1,3
10499,95.0,2586,29,1,5,1,3
10500,95.0,2586,29,1,5,1,3
10512,95.0,2256,29,1,5,1,3
10513,95.0,2356,29,1,5,1,3
10527,95.0,2463,29,1,5,1,3
10576,120.0,2586,29,1,5,0,3
10578,120.0,2586,29,1,5,0,3
10582,120.0,2586,29,1,5,1,3
10584,120.0,2402,29,1,5,1,3
10585,120.0,2586,29,1,5,1,3
10590,120.0,2402,29,1,5,1,3
10592,120.0,2586,29,1,5,1,3
10602,120.0,2256,29,1,5,1,3
10603,120.0,2356,29,1,5,1,3
10609,120.0,2256,29,1,5,1,3
10611,120.0,2356,29,1,5,1,3
10623,120.0,2463,29,1,5,1,3
10629,120.0,2463,29,1,5,1,3
10698,95.0,2375,29,1,5,1,3
10712,95.0,2220,29,1,5,1,3
10727,95.0,2435,29,1,5,1,3
10784,120.0,2375,29,1,5,1,3
10790,120.0,2375,29,1,5,1,3
10802,120.0,2220,29,1,5,1,3
10809,120.0,2220,29,1,5,1,3
10823,120.0,2435,29,1,5,1,3
10829,120.0,2435,29,1,5,1,3
10898,95.0,2184,29,1,5,1,3
10899,95.0,2186,29,1,5,1,3
10930,120.0,2184,29,1,5,1,3
10931,120.0,2186,29,1,5,1,3
10938,120.0,2184,29,1,5,1,3
10940,120.0,2186,29,1,5,1,3
11053,95.0,2124,29,1,5,1,3
11055,95.0,2124,29,1,5,1,3
11057,95.0,2124,29,1,5,1,3
11061,95.0,2124,29,1,5,0,3
11065,95.0,2124,29,1,5,0,3
11069,95.0,2124,29,1,5,0,3
11073,95.0,2270,29,1,5,1,3
11075,95.0,2270,29,1,5,1,3
11077,95.0,2270,29,1,5,1,3
11081,95.0,2270,29,1,5,0,3
11085,95.0,2270,29,1,5,0,3
11089,95.0,2270,29,1,5,0,3
11123,95.0,2331,29,1,5,1,3
11126,95.0,2331,29,1,5,1,3
11129,95.0,2331,29,1,5,1,3
11135,95.0,2331,29,1,5,0,3
11141,95.0,2331,29,1,5,0,3
11147,95.0,2331,29,1,5,0,3
11243,95.0,2586,29,1,5,0,3
11247,95.0,2586,29,1,5,0,3
11251,95.0,2586,29,1,5,0,3
11255,95.0,2586,29,1,5,1,3
11260,95.0,2586,29,1,5,1,3
11265,95.0,2586,29,1,5,1,3
11277,95.0,2586,29,1,5,0,3
11287,95.0,2586,29,1,5,0,3
11297,95.0,2586,29,1,5,0,3
12066,120.0,2124,29,1,5,1,3
12068,120.0,2124,29,1,5,1,3
12072,120.0,2124,29,1,5,0,3
12074,120.0,2124,29,1,5,0,3
12078,120.0,2270,29,1,5,1,3
12080,120.0,2270,29,1,5,1,3
12102,120.0,2331,29,1,5,1,3
12105,120.0,2331,29,1,5,1,3
12147,120.0,2586,29,1,5,0,3
12151,120.0,2586,29,1,5,0,3
12155,120.0,2586,29,1,5,1,3
12157,120.0,2586,29,1,5,1,3
12162,120.0,2586,29,1,5,1,3
12176,120.0,2586,29,1,5,0,3
12178,120.0,2270,29,1,5,0,3
12181,120.0,2586,29,1,5,0,3
12185,120.0,2270,29,1,5,0,3
12272,120.0,2331,29,1,5,0,3
12279,120.0,2331,29,1,5,0,3
12433,120.0,2586,29,1,5,0,3
12477,120.0,2586,29,1,5,0,3
12783,140.0,2586,29,1,5,0,3
12787,140.0,2586,29,1,5,0,3
12791,140.0,2586,29,1,5,1,3
12797,140.0,2586,29,1,5,0,3
12799,140.0,2586,29,1,5,0,3
12923,140.0,2586,29,1,5,0,3
12939,140.0,2586,29,1,5,1,3
13121,95.0,2088,29,1,5,1,3
13123,95.0,2088,29,1,5,1,3
13125,95.0,2088,29,1,5,1,3
13129,95.0,2088,29,1,5,0,3
13133,95.0,2088,29,1,5,0,3
13137,95.0,2088,29,1,5,0,3
13141,95.0,2006,29,1,5,1,3
13144,95.0,2006,29,1,5,1,3
13147,95.0,2006,29,1,5,1,3
13153,95.0,2006,29,1,5,0,3
13159,95.0,2006,29,1,5,0,3
13165,95.0,2006,29,1,5,0,3
13171,95.0,2243,29,1,5,1,3
13173,95.0,2243,29,1,5,1,3
13175,95.0,2243,29,1,5,1,3
13179,95.0,2243,29,1,5,0,3
13183,95.0,2243,29,1,5,0,3
13187,95.0,2243,29,1,5,0,3
13261,95.0,2303,29,1,5,1,3
13264,95.0,2303,29,1,5,1,3
13267,95.0,2303,29,1,5,1,3
13273,95.0,2303,29,1,5,0,3
13279,95.0,2303,29,1,5,0,3
13285,95.0,2303,29,1,5,0,3
14580,120.0,2088,29,1,5,1,3
14582,120.0,2088,29,1,5,1,3
14586,120.0,2088,29,1,5,0,3
14588,120.0,2088,29,1,5,0,3
14592,120.0,2006,29,1,5,1,3
14595,120.0,2006,29,1,5,1,3
14601,120.0,2006,29,1,5,0,3
14604,120.0,2006,29,1,5,0,3
14610,120.0,2243,29,1,5,1,3
14612,120.0,2243,29,1,5,1,3
14616,120.0,2243,29,1,5,0,3
14618,120.0,2243,29,1,5,0,3
14664,120.0,2303,29,1,5,1,3
14667,120.0,2303,29,1,5,1,3
14673,120.0,2303,29,1,5,0,3
14676,120.0,2303,29,1,5,0,3
16114,95.0,2052,29,1,5,1,3
16117,95.0,2052,29,1,5,1,3
16120,95.0,2052,29,1,5,1,3
16126,95.0,2052,29,1,5,0,3
16132,95.0,2052,29,1,5,0,3
16138,95.0,2052,29,1,5,0,3
17015,120.0,2052,29,1,5,1,3
17018,120.0,2052,29,1,5,1,3
17024,120.0,2052,29,1,5,0,3
17027,120.0,2052,29,1,5,0,3
17883,120.0,2025,29,1,5,0,4
17887,120.0,2076,29,1,5,0,4
17891,120.0,2186,29,1,5,0,4
17896,120.0,2025,29,1,5,0,4
17906,120.0,2076,29,1,5,0,4
17916,120.0,2186,29,1,5,0,4
18057,120.0,2025,29,1,5,1,4
18061,120.0,2076,29,1,5,1,4
18065,120.0,2186,29,1,5,1,4
18069,120.0,2025,29,1,5,1,4
18081,120.0,2076,29,1,5,1,4
18093,120.0,2186,29,1,5,1,4
18106,120.0,2025,29,1,5,1,4
18120,120.0,2076,29,1,5,1,4
18134,120.0,2186,29,1,5,1,4
18483,120.0,2050,29,1,5,0,4
18496,120.0,2050,29,1,5,0,4
18657,120.0,2050,29,1,5,1,4
18669,120.0,2050,29,1,5,1,4
18706,120.0,2050,29,1,5,1,4
19083,120.0,2075,29,1,5,0,4
19096,120.0,2075,29,1,5,0,4
19257,120.0,2075,29,1,5,1,4
19269,120.0,2075,29,1,5,1,4
19306,120.0,2075,29,1,5,1,4
19695,120.0,2356,29,1,5,0,4
19699,120.0,2586,29,1,5,0,4
19733,120.0,2356,29,1,5,0,4
19743,120.0,2586,29,1,5,0,4
19961,120.0,2356,29,1,5,1,4
19965,120.0,2586,29,1,5,1,4
20003,120.0,2356,29,1,5,1,4
20015,120.0,2586,29,1,5,1,4
20065,120.0,2356,29,1,5,1,4
20079,120.0,2586,29,1,5,1,4
22413,120.0,2105,29,1,5,0,4
22417,120.0,2186,29,1,5,0,4
22422,120.0,2105,29,1,5,0,4
22432,120.0,2186,29,1,5,0,4
22501,120.0,2130,29,1,5,0,4
22510,120.0,2130,29,1,5,0,4
22589,120.0,2155,29,1,5,0,4
22598,120.0,2155,29,1,5,0,4
22685,120.0,2356,29,1,5,0,4
22689,120.0,2586,29,1,5,0,4
22717,120.0,2356,29,1,5,0,4
22729,120.0,2586,29,1,5,0,4
23223,100.0,2025,29,1,5,0,4
23227,100.0,2076,29,1,5,0,4
23231,100.0,2186,29,1,5,0,4
23236,100.0,2025,29,1,5,0,4
23246,100.0,2076,29,1,5,0,4
23256,100.0,2186,29,1,5,0,4
23397,100.0,2025,29,1,5,1,4
23401,100.0,2076,29,1,5,1,4
23405,100.0,2186,29,1,5,1,4
23409,100.0,2025,29,1,5,1,4
23415,100.0,2076,29,1,5,1,4
23421,100.0,2186,29,1,5,1,4
23428,100.0,2025,29,1,5,1,4
23437,100.0,2076,29,1,5,1,4
23446,100.0,2186,29,1,5,1,4
23646,100.0,2050,29,1,5,0,4
23659,100.0,2050,29,1,5,0,4
23820,100.0,2050,29,1,5,1,4
23832,100.0,2050,29,1,5,1,4
23851,100.0,2050,29,1,5,1,4
24069,100.0,2075,29,1,5,0,4
24082,100.0,2075,29,1,5,0,4
24243,100.0,2075,29,1,5,1,4
24255,100.0,2075,29,1,5,1,4
24274,100.0,2075,29,1,5,1,4
24522,100.0,2356,29,1,5,0,4
24524,100.0,2356,29,1,5,0,4
24532,100.0,2586,29,1,5,0,4
24534,100.0,2586,29,1,5,0,4
24758,100.0,2356,29,1,5,1,4
24764,100.0,2586,29,1,5,1,4
24794,100.0,2356,29,1,5,1,4
24796,100.0,2356,29,1,5,1,4
24803,100.0,2586,29,1,5,1,4
24805,100.0,2586,29,1,5,1,4
26310,100.0,2105,29,1,5,0,4
26314,100.0,2186,29,1,5,0,4
26319,100.0,2105,29,1,5,0,4
26329,100.0,2186,29,1,5,0,4
26398,100.0,2130,29,1,5,0,4
26407,100.0,2130,29,1,5,0,4
26486,100.0,2155,29,1,5,0,4
26495,100.0,2155,29,1,5,0,4
26598,100.0,2356,29,1,5,0,4
26600,100.0,2356,29,1,5,0,4
26610,100.0,2586,29,1,5,0,4
26612,100.0,2586,29,1,5,0,4
27078,165.0,2025,29,1,5,0,4
27079,165.0,2025,29,1,5,0,4
27088,165.0,2076,29,1,5,0,4
27089,165.0,2076,29,1,5,0,4
27098,165.0,2186,29,1,5,0,4
27099,165.0,2186,29,1,5,0,4
27252,165.0,2050,29,1,5,0,4
27253,165.0,2050,29,1,5,0,4
27426,165.0,2075,29,1,5,0,4
27427,165.0,2075,29,1,5,0,4
27630,165.0,2356,29,1,5,0,4
27632,165.0,2356,29,1,5,0,4
27640,165.0,2586,29,1,5,0,4
27642,165.0,2586,29,1,5,0,4
28398,190.0,2025,29,0,5,0,4
28408,190.0,2076,29,0,5,0,4
28418,190.0,2186,29,0,5,0,4
28482,190.0,2050,29,0,5,0,4
28566,190.0,2075,29,0,5,0,4
28680,190.0,2356,29,0,5,0,4
28690,190.0,2586,29,0,5,0,4
31914,70.0,1976,29,1,5,1,3
31917,70.0,2076,29,1,5,1,3
31920,70.0,2186,29,1,5,1,3
31923,70.0,1976,29,1,5,1,3
31924,70.0,1976,29,1,5,1,3
31927,70.0,2076,29,1,5,1,3
31928,70.0,2076,29,1,5,1,3
31931,70.0,2186,29,1,5,1,3
31932,70.0,2186,29,1,5,1,3
32301,70.0,2356,29,1,5,1,3
32316,70.0,2356,29,1,5,1,3
32317,70.0,2356,29,1,5,1,3
32724,70.0,2586,29,1,5,1,3
32739,70.0,2586,29,1,5,1,3
32740,70.0,2586,29,1,5,1,3
32854,120.0,2186,29,1,5,0,3
32958,120.0,1976,29,1,5,1,3
32960,120.0,2076,29,1,5,1,3
32962,120.0,2186,29,1,5,1,3
32964,120.0,1976,29,1,5,1,3
32974,120.0,2076,29,1,5,1,3
32984,120.0,2186,29,1,5,1,3
32994,120.0,1976,29,1,5,1,3
33006,120.0,2076,29,1,5,1,3
33018,120.0,2186,29,1,5,1,3
34250,120.0,2356,29,1,5,0,3
34392,120.0,2356,29,1,5,1,3
34424,120.0,2356,29,1,5,1,3
34470,120.0,2356,29,1,5,1,3
36166,120.0,2586,29,1,5,1,3
36216,120.0,2586,29,1,5,1,3
36218,120.0,2586,29,1,5,1,3
36586,120.0,1976,29,1,5,0,3
36588,120.0,2076,29,1,5,0,3
36590,120.0,2186,29,1,5,0,3
36592,120.0,1985,29,1,5,0,3
36600,120.0,2076,29,1,5,0,3
36608,120.0,2186,29,1,5,0,3
36694,120.0,2010,29,1,5,0,3
36796,120.0,2035,29,1,5,0,3
36898,120.0,2356,29,1,5,0,3
36924,120.0,2356,29,1,5,0,3
37300,100.0,1976,29,1,5,0,3
37301,100.0,1976,29,1,5,0,3
37308,100.0,2076,29,1,5,0,3
37309,100.0,2076,29,1,5,0,3
37316,100.0,2186,29,1,5,0,3
37317,100.0,2186,29,1,5,0,3
37444,100.0,1976,29,1,5,1,3
37449,100.0,2076,29,1,5,1,3
37454,100.0,2186,29,1,5,1,3
37459,100.0,1976,29,1,5,1,3
37461,100.0,1976,29,1,5,1,3
37466,100.0,2076,29,1,5,1,3
37468,100.0,2076,29,1,5,1,3
37473,100.0,2186,29,1,5,1,3
37475,100.0,2186,29,1,5,1,3
38404,100.0,2356,29,1,5,0,3
38405,100.0,2356,29,1,5,0,3
38555,100.0,2356,29,1,5,1,3
38581,100.0,2356,29,1,5,1,3
38583,100.0,2356,29,1,5,1,3
39604,100.0,2586,29,1,5,0,3
39605,100.0,2586,29,1,5,0,3
39660,100.0,2586,29,1,5,1,3
39689,100.0,2586,29,1,5,1,3
39691,100.0,2586,29,1,5,1,3
39920,100.0,1985,29,1,5,0,3
39921,100.0,1976,29,1,5,0,3
39928,100.0,2076,29,1,5,0,3
39929,100.0,2076,29,1,5,0,3
39936,100.0,2186,29,1,5,0,3
39937,100.0,2186,29,1,5,0,3
40040,100.0,2010,29,1,5,0,3
40160,100.0,2035,29,1,5,0,3
40304,100.0,2356,29,1,5,0,3
40305,100.0,2356,29,1,5,0,3
40664,165.0,1976,29,1,5,0,3
40665,165.0,1976,29,1,5,0,3
40672,165.0,2076,29,1,5,0,3
40673,165.0,2076,29,1,5,0,3
40680,165.0,2186,29,1,5,0,3
40681,165.0,2186,29,1,5,0,3
41048,165.0,2356,29,1,5,0,3
41049,165.0,2356,29,1,5,0,3
41504,190.0,1905,29,0,5,0,3
41506,190.0,1956,29,0,5,0,3
41507,190.0,1976,29,0,5,0,3
41512,190.0,2076,29,0,5,0,3
41518,190.0,2186,29,0,5,0,3
41524,190.0,2356,29,0,5,0,3
41548,190.0,1930,29,0,5,0,3
41592,190.0,1955,29,0,5,0,3
41662,190.0,2586,29,0,5,0,3
41825,155.0,1340,30,0,2,0,1
41826,155.0,1315,30,0,2,1,1
41827,82.0,1300,30,1,2,0,1
41828,72.0,1275,30,0,2,0,1
41829,72.0,1235,30,0,2,1,1
41830,90.0,1240,30,0,2,1,1
41831,90.0,1280,30,0,2,0,1
41832,135.0,1305,30,0,2,1,1
41833,135.0,1330,30,0,2,0,1
41834,155.0,1305,30,0,2,1,1
41835,82.0,1275,30,1,2,1,1
41836,105.0,1325,30,1,2,1,1
41837,105.0,1340,30,1,2,0,1
41838,155.0,1315,30,0,1,0,1
41839,155.0,1290,30,0,1,1,1
41840,82.0,1290,30,1,1,0,1
41841,72.0,1245,30,0,1,0,1
41842,72.0,1215,30,0,1,1,1
41843,90.0,1220,30,0,1,1,1
41844,90.0,1250,30,0,1,0,1
41845,135.0,1280,30,0,1,1,1
41846,135.0,1305,30,0,1,0,1
41847,155.0,1280,30,0,1,1,1
41848,66.0,1260,30,1,1,1,1
41849,82.0,1260,30,1,1,1,1
41850,105.0,1310,30,1,1,1,1
41851,105.0,1330,30,1,1,0,1
41852,160.0,1505,30,0,9,0,1
41853,160.0,1480,30,0,9,1,1
41854,82.0,1410,30,1,9,0,1
41855,82.0,1480,30,1,9,0,1
41856,72.0,1340,30,0,9,1,1
41857,72.0,1370,30,0,9,0,1
41858,90.0,1340,30,0,9,1,1
41859,90.0,1370,30,0,9,0,1
41860,105.0,1395,30,1,9,1,1
41861,105.0,1420,30,1,9,0,1
41862,135.0,1385,30,0,9,1,1
41863,135.0,1410,30,0,9,0,1
41864,135.0,1455,30,0,9,1,1
41865,135.0,1480,30,0,9,0,1
41866,66.0,1385,30,1,9,1,1
41867,82.0,1385,30,1,9,1,1
41868,82.0,1455,30,1,9,1,1
41869,105.0,1470,30,1,9,1,1
41870,105.0,1495,30,1,9,0,1
41871,90.0,1165,30,0,4,1,1
41872,90.0,1210,30,0,4,0,1
41873,135.0,1240,30,0,4,1,1
41874,135.0,1265,30,0,4,0,1
41875,155.0,1240,30,0,4,1,1
41876,105.0,1250,30,1,4,1,1
41877,105.0,1270,30,1,4,0,1
41878,155.0,1275,30,0,4,0,1
41879,155.0,1250,30,0,4,1,1
41880,55.0,1145,30,0,0,1,1
41881,72.0,1185,30,0,0,0,1
41882,72.0,1145,30,0,0,1,1
41883,90.0,1150,30,0,0,1,1
41884,90.0,1190,30,0,0,0,1
41885,155.0,1260,30,0,4,0,1
41886,155.0,1235,30,0,4,1,1
41887,135.0,1215,30,0,0,1,1
41888,135.0,1240,30,0,0,0,1
41889,155.0,1215,30,0,0,1,1
41890,66.0,1165,30,1,0,1,1
41891,82.0,1165,30,1,0,1,1
41892,82.0,1195,30,1,0,0,1
41893,105.0,1225,30,1,0,1,1
41894,105.0,1245,30,1,0,0,1
41895,90.0,1235,30,0,2,0,1
41896,90.0,1195,30,0,2,1,1
41897,135.0,1280,30,0,2,0,1
41898,135.0,1260,30,0,2,1,1
41899,155.0,1260,30,0,2,1,1
41900,105.0,1290,30,1,2,0,1
41901,105.0,1275,30,1,2,1,1
41902,155.0,1290,30,0,2,0,1
41903,155.0,1270,30,0,2,1,1
41904,86.0,1345,31,0,9,1,3
41905,86.0,1335,31,0,9,1,3
41906,85.0,1490,31,1,9,1,3
41907,85.0,1490,31,1,9,1,3
41910,85.0,1585,31,1,9,1,3
41911,85.0,1580,31,1,9,1,3
41914,110.0,1495,31,1,9,1,3
41915,110.0,1490,31,1,9,1,3
41917,110.0,1600,31,1,9,1,3
41918,110.0,1585,31,1,9,1,3
41919,110.0,1595,31,1,9,0,3
41920,70.0,1020,31,0,6,1,1
41922,217.0,1635,31,0,0,1,3
41923,110.0,1570,31,1,9,1,4
41924,110.0,1630,31,1,9,1,4
41925,110.0,1665,31,1,9,1,4
41926,110.0,1685,31,1,9,0,4
41927,110.0,1455,31,0,9,1,4
41928,130.0,1780,31,1,9,1,4
41929,130.0,1780,31,1,9,1,4
41930,130.0,1720,31,1,9,1,4
41931,130.0,1720,31,1,9,1,4
41933,147.0,2180,31,1,9,1,5
41936,147.0,2160,31,1,9,0,5
41938,147.0,2385,31,1,9,1,5
41939,147.0,2385,31,1,9,0,5
41940,59.0,920,31,0,0,1,1
41941,52.0,920,31,0,0,1,1
41942,52.0,920,31,0,0,1,1
41943,241.0,1583,32,0,4,0,2
41944,241.0,1571,32,0,4,1,2
41947,241.0,1630,32,0,4,0,2
41948,241.0,1605,32,0,4,1,2
41949,390.0,1815,32,0,4,0,2
41950,390.0,1735,32,0,4,0,2
41953,404.0,1815,32,0,4,0,2
41954,404.0,1735,32,0,4,0,2
41955,86.0,1215,32,0,9,1,1
41957,86.0,1215,32,0,9,1,1
41958,86.0,1215,32,0,9,1,1
41959,86.0,1221,32,0,9,1,1
41960,69.0,1195,32,0,9,1,1
41961,140.0,1325,32,0,9,1,1
41962,147.0,1325,32,0,9,1,1
41965,81.0,1320,32,1,9,1,1
41966,81.0,1320,32,1,9,1,1
41968,59.0,990,32,0,0,1,1
41969,59.0,1025,32,0,0,1,1
41972,72.0,1030,32,0,0,1,1
41974,72.0,1060,32,0,0,1,1
41976,140.0,1950,32,1,9,0,5
41977,65.0,1167,32,0,6,1,1
41978,81.0,1182,32,0,6,1,1
41979,81.0,1206,32,0,6,0,1
41980,66.0,1255,32,1,6,1,1
41981,81.0,1370,32,0,3,1,3
41982,81.0,1400,32,0,3,1,3
41983,66.0,1413,32,1,3,1,3
41984,66.0,1443,32,1,3,1,3
41985,81.0,1432,32,1,3,1,3
41986,81.0,1457,32,1,3,1,3
41987,81.0,1360,32,0,3,1,3
41988,66.0,1403,32,1,3,1,3
41989,81.0,1422,32,1,3,1,3
41990,81.0,1409,32,0,3,1,3
41991,81.0,1444,32,0,3,1,3
41992,66.0,1453,32,1,3,1,3
41993,66.0,1486,32,1,3,1,3
41994,81.0,1476,32,1,3,1,3
41995,81.0,1501,32,1,3,1,3
41996,81.0,1399,32,0,3,1,3
41998,81.0,1466,32,1,3,1,3
41999,170.0,2285,32,1,9,0,2
42000,140.0,2185,32,1,9,1,2
42001,140.0,2235,32,1,9,0,2
42002,66.0,2039,32,1,5,1,3
42003,66.0,2039,32,1,5,1,3
42004,66.0,2052,32,1,5,1,3
42005,84.0,2039,32,1,5,1,3
42006,84.0,2039,32,1,5,1,3
42007,84.0,2039,32,1,5,0,3
42008,84.0,2052,32,1,5,1,3
42009,84.0,2052,32,1,5,0,3
42010,66.0,1987,32,1,5,1,3
42011,66.0,1987,32,1,5,1,3
42012,66.0,1976,32,1,5,1,3
42013,84.0,1987,32,1,5,1,3
42014,84.0,1987,32,1,5,1,3
42015,84.0,1987,32,1,5,0,3
42016,84.0,1976,32,1,5,1,3
42017,84.0,1976,32,1,5,0,3
42021,66.0,1982,32,1,5,1,3
42022,66.0,1982,32,1,5,1,3
42023,66.0,1982,32,1,5,1,3
42029,84.0,1982,32,1,5,1,3
42030,84.0,1982,32,1,5,1,3
42031,84.0,1982,32,1,5,0,3
42032,84.0,1982,32,1,5,1,3
42033,84.0,1982,32,1,5,0,3
42034,66.0,1976,32,1,5,1,3
42035,66.0,1976,32,1,5,1,3
42037,84.0,1976,32,1,5,1,3
42038,84.0,1976,32,1,5,1,3
42039,84.0,1976,32,1,5,0,3
42042,66.0,2015,32,1,5,1,3
42043,66.0,2016,32,1,5,1,3
42044,84.0,2015,32,1,5,1,3
42045,84.0,2015,32,1,5,1,3
42046,84.0,2016,32,1,5,1,3
42047,84.0,2016,32,1,5,1,3
42048,66.0,2230,32,1,5,1,3
42049,84.0,2230,32,1,5,1,3
42050,84.0,2230,32,1,5,0,3
42051,66.0,2009,32,1,5,1,3
42052,66.0,2009,32,1,5,1,3
42053,66.0,2027,32,1,5,1,3
42054,84.0,2009,32,1,5,1,3
42055,84.0,2009,32,1,5,1,3
42056,84.0,2009,32,1,5,0,3
42057,84.0,2027,32,1,5,1,3
42058,84.0,2027,32,1,5,0,3
42061,66.0,2043,32,1,5,1,3
42065,84.0,2043,32,1,5,1,3
42066,84.0,2043,32,1,5,0,3
42067,66.0,1988,32,1,5,1,3
42068,66.0,1988,32,1,5,1,3
42069,66.0,1988,32,1,5,1,3
42070,84.0,1988,32,1,5,1,3
42071,84.0,1988,32,1,5,1,3
42072,84.0,1988,32,1,5,0,3
42073,84.0,1988,32,1,5,1,3
42074,84.0,1988,32,1,5,0,3
42075,66.0,2058,32,1,5,1,3
42076,66.0,2058,32,1,5,1,3
42077,66.0,2094,32,1,5,1,3
42078,84.0,2058,32,1,5,1,3
42079,84.0,2058,32,1,5,1,3
42080,84.0,2058,32,1,5,0,3
42081,84.0,2094,32,1,5,1,3
